id,text,label,origin,type,language,split,translated_text
en_6871,@USER__________ i was fine w/ effexor. paxil/seroxat/paroxetine was the worst fucking bitch ad  i've ever withdrawn from. pure evil.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER__________ Ich war gut mit Effexor. PaxilSeroxatParoxetin war die schlimmste Fuchsbette, die ich je abgebaut habe. reine Böse."
en_12462,i reached the end of the factive tag :(,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Ich bin an der Endstufe des Factice-Tags (
en_154,Do not mix ventolin and coffee together,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Vermischung von Ventolin und Kaffee vermeiden
en_213,"i have a elephant pipe its so adorable, her names boniva .lol",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich habe eine Elefantenrohr, es ist so toll, heißt Boniva .lol"
en_15781,"@USER__________ Thank you for going after big Pharma for manufacturer of Oxycodone & Oxycontin.  Im a nurse, I've seen enough misery",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER__________ Danke für die Verfolgung von Big Pharma bei der Herstellung von Oxycodon  Oxycontin. Ich bin ein Pfleger, ich habe genug Leid gesehen"
en_5793,i hate the low after the high on vyvanse,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Ich hasse den Tiefpunkt nach dem Hoch auf Vyvanse
en_10787,"@USER__________ Fluox a friend 4 years, but switch to cymbalta 4 anti-depress/pain control. I OCD worry. Can't stop running mind",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER__________ Fluoxetin für Freunde schon 4 Jahre, aber auf Cymbalta umgestellt für 4 AntidepressivaSchmerztherapie. Ich habe OCD und kann meinen laufenden Gedanken nicht stoppen"
en_12511,"@USER_________ most probably due to pregabalin  , celecoxib kicks in first ,other ones takes much longer to show effect",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER__________ wahrscheinlich aufgrund von Pregabalin, Celecoxib tritt zuerst ein, andere zeigen Effekt viel später"
en_1057,"(This morning's cocktail of meds: 150mg pregabalin, 40mg fluoxetine, 50mg losartan, 500mg amoxicillin, multivitamin. It's fun!)",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"(Heute Morgens Cocktail von Medikamenten 150mg Pregabalin, 40mg Fluoxetin, 50mg Losartan, 500mg Amoxicillin, Mehrwert-Vitamin. Spaß!)"
en_10353,Will #Elan shareholders see this $1bn Theravance deal as the right way to spend remaining $2.1bn of Tysabri cash?,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Sind die Aktionäre von Elan dazu bereit, diesen 1bn Theravance-Deal als richtige Weise zu verbringen, um die verbleibenden 2,1bn von Tysabri auszugeben?"
en_8928,Effexor PPHN Lawsuit Filed Over Failure to Warn About Pregnancy Risks #Effexor #News #Antidepressant,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Gerichtsklage gegen Effexor wegen Nichtmitteilung von Risiken bei Schwangerschaft Effexor News Antidepressivum
en_9985,"@USER________ @USER___________ it's okay, if she ever does- just make her drink diclofenac and misoprostol together. 😂😂",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER_________ BENUTZER____________ es ist okay, wenn sie jemals tut - nur mache sie diclofenac und Misoprostol zusammen."
en_7087,Mylan $MYL announced it's initiating Phase 3 clinical trials for its generic version of GlaxoSmithKline's $GSK Advair Diskus.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Mylan MYL kündigt an, Phase 3 klinische Studien für seine generische Version von GlaxoSmithKlines GSK Advair Diskus einzuleiten."
en_307,the seroquel is definitely causing this restlessness i'm experiencing #jitters,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Die Seroquel ist sicherlich die Ursache für diese Unruhe, die ich erlebe Jitters"
en_12784,@USER_____ they have steroids and like some other shit in them. can't remember now but alvesco is like basically inhaled prednisone w/i,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"BENUTZER_____ sie haben Steroide und etwas anderes in ihnen. Ich kann es nicht mehr erinnern, aber Alvesco ist wie inhaliertes Prednisolon fast"
en_7255,"Kinda worried about the nighttime jaw clenching from Effexor, what with my tongue ring and all... :L",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich bin etwas besorgt über das Nachtzehren mit Effexor, insbesondere mein Zungenring mit einbezogen... L"
en_17035,the only time i willingly talk to them is when i'm on vyvanse &amp; i havent taken those in almost 2 years o:,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Das ist der einzige Zeitpunkt, an dem ich mich freiwillig mit ihnen unterhalten, wenn ich Vyvanse nehme und ich das in fast 2 Jahren nicht gemacht habe o"
en_9807,i go out walking on lunesta #classicrockdiagnoses,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Ich gehe spazieren gehen auf Lunesta klassischerRockDiagnosen
en_12235,"Between Viagra and Cialis during baseball and COPD and other crap during the NFL, do advertisers think all viewers are near-death invalids?",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Zwischen Viagra und Cialis während Baseball und COPD und anderen Scheiße während der NFL, denken Werbegänger, dass alle Zuschauer nahezu Sterbende Invaliden sind?"
en_2414,"@USER_________ ironically, the pulmonologist I work with told me about his own devastating bout with 'tendonitis' after Cipro",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER__________ ironisch erzählte mir der Pulmologe, mit dem ich arbeite, von seiner eigenen schrecklichen Erkrankung 'Tendonitis' nach Cipro"
en_6684,@USER________ am on 300mg quetiapine. mainly tiredness it causes with me.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER________ am 300mg Quetiapin nehme ich. Hauptsächlich die Müdigkeit, die es bei mir verursacht."
en_10000,"@USER___________ I still take coreg twice a day for its 'extra' benefits. Paxil was evil, but proxac got me thru toughest time.",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER___________ ich nehme Coreg noch immer zweimal täglich für seine 'zusätzlichen' Vorteile. Paxil war böse, aber Prozac hat mich durch die schwierigste Zeit gebracht."
en_9578,@USER_________ i once had an allergic reaction to the anti-convulsant lamotrigine.  i got a rash all over my body that looked like burns.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_________ hatte ich eine allergische Reaktion auf den Antikonvulsivum Lamotrigine. Ich bekam über mein Körper eine Hautveränderung, die wie Brandwunden aussah."
en_16059,damn you seroquel! why you only let me sleep four hours!?!?,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Verdammt sei dir Seroquel! Warum lässt du mich nur vier Stunden schlafen!!!
en_10941,"So while I'm letting the thoughts of Lamictal/fatal rashes/tonsillectomy/spinal tap settle, I'm going to go rescue a budgie.",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Während ich die Gedanken von Lamictaltödliche HautrashungenTonsillectomieLumbalpunktion auslasse, werde ich mich gehen, um einen Kakadu zu retten."
en_2748,1. the athletic one this girl was born to kick your ass in any type of sport known to man. she fucks like a track star on adderall also.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Diese Mädchen ist geboren, um Ihnen in jedem bekannten Sport zu schlagen. Sie hat Sex wie eine Leichtathletin auf Adderall auch."
en_15049,"@USER________ is the effect a postop temporising measure, given start rivaroxiban 10h post thr/tkr which would offset some effects of TXA?",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER________ ist die Wirkung einer postoperativen vorübergehenden Maßnahme, die nach 10 Stunden Rivaroxiban begonnen wurde und die die Wirkungen von TXA etwas abmildert?"
en_2413,@USER_________ @USER____ too short of a grace period. How long did it take bextra and vioxx to be pulled?,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_________ USER____ war zu kurz ein angemessenes Vertrauenszeitraum. Wie lange dauerte es, bis Bextra und Vioxx zurückgezogen wurden?"
en_655,$eln tysabri will be around for very long time. Optimistic about trial. Will add 20% ex us. Biib plans for other ind ex ms.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Elon tysabri wird für einen langen Zeitraum verfügbar sein. Optimistisch über die Studie. Werden 20 zusätzlich aus den USA hinzugefügt. Biib plant weitere Maßnahmen für andere Länder mit MS.
en_9318,@USER_________ i might go back on the venlafaxine &amp; give it another chance but it was wrecking my sleep :( x,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_________ möchte wahrscheinlich wieder auf der Venlafaxine gehen und es noch einmal eine Chance geben, aber es hat meinen Schlaf zerstört ( x"
en_17348,cymbalta withdrawals. need to get script. head is spinning. blood pressure low.  i hate depending on drugs to live.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Cymbalta-Absetzersyndrom. Benötige Rezept. Mein Kopf dreht sich. Blutdruck niedrig. Ich hasse, dass ich auf Medikamente angewiesen bin, um zu leben."
en_9218,vyvanse literally causes me to get like schizophrenia but i hear answers idk but i like it,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Vyvanse lässt mich wie eine Schizophrenie aussehen, aber ich höre Antworten, ich weiß nicht, aber ich mag es."
en_1155,all i have done today is sleep. and i still need to sleep more. this is a welcome change. #quetiapine,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Alles, was ich heute getan habe, ist schlafen. Und ich muss noch mehr schlafen. Das ist ein willkommener Wechsel. quetiapine"
en_3083,"@USER__________ @USER__________ Trazodone, baby. Trazodone and ambien - a busy mind's best friend.",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER__________ USER__________ Trazodon, baby. Trazodon und Ambien - der besten Freund für eine beschäftigte Geist."
en_10686,rt @USER__________: my journey into the dark night of the soul was launched by an adverse reaction to the drug effexor. taking this... http,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,rt USER__________ meine Reise in die dunkle Nacht des Seelenlebens wurde durch eine unerwünschte Reaktion auf das Medikament Effexor gestartet. Die Annahme dieses... http
en_15480,*pops a bottle of effexor in the club*,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,öffne eine Flasche Effexor im Club
en_4706,rt @USER___________: #fda approves noven's brisdelle (paroxetine) for hot flashes associated with menopause,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"gerüchte die fda genehmigt novens brisdelle (paroxetin) für heißflüssigkeiten, die mit der Menopause in Verbindung stehen"
en_12163,think i might need #xarelto but dont know why,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,vielleicht brauche ich xarelto aber warum weiß ich nicht
en_15014,@USER_________ i was on cymbalta for over a year. in the process of quitting it because it interacts badly with my testosterone blockers.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER_________ habe ich cymbalta über ein Jahr lang eingenommen. im Prozess des Absetzens, da es schlecht mit meinen testosteronblockern interagiert."
en_743,...platelet reactivity or up front genotyping to guide antiplatelet selection. he routinely uses prasugrel or ticagrelor for pci patients.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"...plateletreaktivität oder vorgezogene genotyping, um die antiplatettenselektion zu leiten. er verwendet regelmäßig prasugrel oder ticagrelor für pci-patienten."
en_2766,quetiapine side affects are increased appetite and cravings. it all makes sense. ??????,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,nebenwirkungen von quetiapin sind erhöhte Appetit und Begierde. das passt ganz gut. ??????
en_4815,rt @USER_______: if this fuckin emt looks at me one more time hes gonna feel the wrath of my vyvanse rage,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"gerüchte wenn dieser emt mich noch einmal anschaut, wird er sich das Gefühl der Wut meines vyvanse-Zorns zu eigen machen"
en_1279,After a year and a half of no seizures - my doctor slowly took me off my daily dosage of lamotrigine - 2 meds to go.pic.twitter.com/DCFJ8XgLuB,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,nach einem Jahr und einer Halbheit ohne Anfälle - hat mein Arzt mich langsam von meiner täglichen Dosis lamotrigine abgesetzt - 2 Medikamente zu gehen.bild.twitter.comDCFJ8XgLuB
en_14966,@USER___ @USER__________ @USER_____ my husband gives me my humira injections. we use the pens. it hurts too bad to give them to myself.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"USER___ USER__________ USER_____ mein Mann gibt mir meine humira-Injektionen. wir verwenden die Pen. es ist schmerzhaft, sie selbst zu geben."
en_5547,ok brain &amp; body. we need a chat about oversleeping and overeating since taking olanzapine again #tuboficecream #timetochange #junkfood #gym,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"ok Gehirn  Körper. Wir müssen über Übernachtung und Überfraßung sprechen, seit ich wieder olanzapin einnehmen. tubofeuercreme zeitfüränderungen junkfood gym"
en_5941,@USER___________ Do you always get side-effects with Fluoxetine?,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER___________ Hast du immer Nebenwirkungen mit Fluoxetin?
en_2108,@USER______ gotta do it. #nicotine,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER______ muss es tun. Nikotin
en_6588,Has #nigellalawson released a new throat lozenge yet? #saatchi #opportunist #nopublicityisbadpublicity,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Hat Nigellalawson schon ein neues Kehlkopf-Löffelpräparat veröffentlicht? Saatchi Opportunist KeineSchlechtePublicity
en_9745,Ever feel clinically depressed like the worlds gonna end? Its called dealing with math. Behind the scenes of cymbalta,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Fühlt man sich klinisch depressiv, als ob die Welt zu Ende geht? Das heißt, es ist das Rechnen. Hinter den Kulissen von Cymbalta"
en_11720,"Simponi injection pen > Enbrel injection pen. So much less painful, much quicker, and easier to use! Now let's hope it works. #rheum",0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Simponi-Injektionsstift  Enbrel-Injektionsstift. So viel weniger schmerzhaft, viel schneller und einfacher zu verwenden! Hoffentlich funktioniert es. Rheum"
en_10483,@USER___ first two weeks of olanzapine v drowsy. weight gain was an issue. great for my anxiety though.,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,USER___ die ersten zwei Wochen von Olanzapin gegenüber waren sehr betäubend. Gewichtszunahme war ein Problem. Großartig für meine Angstzustände jedoch.
en_4830,I was filling a Namenda script and then I forgot what I was doing.,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Ich füllte eine Namenda-Rezeptur aus und dann vergessen, was ich tat."
en_4474,"thanks to all my re-tweeters, your support is very much appreciated. i took the full dosd of olanzapine last night #sluggish",1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Danke allen meinen Wiederholern, Ihr Unterstützung ist sehr wertvoll. Ich habe gestern die volle Dosis Olanzapin eingenommen schlaff"
en_17825,day 2 without nicotine: fuck sleep would be nice. so would a dip.......,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Tag 2 ohne Nikotin Schlaft wäre nett. Auch ein Dip wäre schön.......
en_17640,seriously haven't ate one thing all damn day.. #vyvanse #add #damn,1.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,"Echt, habe heute nichts essen können. Vyvanse ADD damn"
en_875,Cunt lozenge. #illexplainlater,0.0,previous_SMM4H,tweet,de_translated,SMM4H_26_train,Zitronen-Lozengen. icherklareesspater
